22:00:48 INFO  manager.ApplicationManager - Tests start on Chrome
22:01:04 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //input[@id='password'] is found
22:01:05 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //button[@type='submit']
22:01:05 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //button[@type='submit'] is found
22:01:05 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //h2[contains(text(),'success')]
22:01:06 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //h2[contains(text(),'success')] is found
22:01:06 INFO  manager.TestNgListener - Test loginPositiveUserDTO successful
22:01:06 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //button[@type='button']
22:01:06 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //button[@type='button'] is found
22:01:06 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //*[.=' Logout ']
22:01:06 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //*[.=' Logout '] is found
22:01:06 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //*[.=' Logout ']
22:01:06 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //*[.=' Logout '] is found
22:01:06 INFO  manager.TestNgListener - Test loginPositiveUserDTO invoked
22:01:06 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //*[.=' Log in ']
22:01:06 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //*[.=' Log in '] is found
22:01:06 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //input[@id='email']
22:01:06 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //input[@id='email'] is found
22:01:07 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //input[@id='password']
22:01:07 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //input[@id='password'] is found
22:01:08 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //button[@type='submit']
22:01:08 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //button[@type='submit'] is found
22:01:08 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //h2[contains(text(),'success')]
22:01:08 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //h2[contains(text(),'success')] is found
22:01:08 INFO  manager.TestNgListener - Test loginPositiveUserDTO successful
22:01:08 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //button[@type='button']
22:01:08 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //button[@type='button'] is found
