22:02:48 INFO  manager.ApplicationManager - Tests start on Chrome
22:02:49 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //*[.=' Logout ']
22:02:54 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //*[.=' Logout '] is found
22:02:54 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //*[.=' Sign up ']
22:02:54 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //*[.=' Sign up '] is found
22:02:54 INFO  TestBase - openRegistrationForm invoked
22:02:54 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //input[@id='name']
22:02:54 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //input[@id='name'] is found
22:02:55 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //input[@id='lastName']
22:02:55 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //input[@id='lastName'] is found
22:02:56 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //input[@id='email']
22:02:56 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //input[@id='email'] is found
22:02:57 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //input[@id='password']
22:02:57 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //input[@id='password'] is found
22:02:59 INFO  TestBase - fillRegistrationForm invoked
22:02:59 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //button[@type='submit']
22:02:59 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //button[@type='submit'] is found
22:02:59 INFO  TestBase - submitLogin invoked
22:02:59 INFO  TestBase - registrationPositive starts with credentials: login john_174@mail.com & password: $Asdf1234
22:02:59 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //h2[contains(text(),'success')]
22:03:00 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //h2[contains(text(),'success')] is found
